Time,PAR,tsec,date
2013-07-27T04:37:44Z,1.2,16664,2013-07-27
2013-07-27T04:38:14Z,1.2,16694,2013-07-27
2013-07-27T04:38:44Z,1.2,16724,2013-07-27
2013-07-27T04:39:14Z,1.2,16754,2013-07-27
2013-07-27T04:39:44Z,1.2,16784,2013-07-27
2013-07-27T04:40:14Z,1.2,16814,2013-07-27
2013-07-27T04:40:44Z,1.2,16844,2013-07-27
2013-07-27T04:41:14Z,1.2,16874,2013-07-27
2013-07-27T04:41:44Z,1.2,16904,2013-07-27
2013-07-27T04:42:14Z,1.2,16934,2013-07-27
2013-07-27T04:42:44Z,1.2,16964,2013-07-27
2013-07-27T04:43:14Z,1.2,16994,2013-07-27
2013-07-27T04:43:44Z,1.2,17024,2013-07-27
2013-07-27T04:44:14Z,1.2,17054,2013-07-27
2013-07-27T04:44:44Z,1.2,17084,2013-07-27
2013-07-27T04:45:14Z,1.2,17114,2013-07-27
2013-07-27T04:45:44Z,1.2,17144,2013-07-27
2013-07-27T04:46:14Z,1.2,17174,2013-07-27
2013-07-27T04:46:44Z,1.2,17204,2013-07-27
2013-07-27T04:47:14Z,1.2,17234,2013-07-27
2013-07-27T04:47:44Z,1.2,17264,2013-07-27
2013-07-27T04:48:14Z,1.2,17294,2013-07-27
2013-07-27T04:48:44Z,1.2,17324,2013-07-27
2013-07-27T04:49:14Z,1.2,17354,2013-07-27
2013-07-27T04:49:44Z,1.2,17384,2013-07-27
2013-07-27T04:50:14Z,1.2,17414,2013-07-27
2013-07-27T04:50:44Z,1.2,17444,2013-07-27
2013-07-27T04:51:14Z,1.2,17474,2013-07-27
2013-07-27T04:51:44Z,1.2,17504,2013-07-27
2013-07-27T04:52:14Z,1.2,17534,2013-07-27
2013-07-27T04:52:44Z,1.2,17564,2013-07-27
2013-07-27T04:53:14Z,1.2,17594,2013-07-27
2013-07-27T04:53:44Z,1.2,17624,2013-07-27
2013-07-27T04:54:14Z,1.2,17654,2013-07-27
2013-07-27T04:54:44Z,1.2,17684,2013-07-27
2013-07-27T04:55:14Z,1.2,17714,2013-07-27
2013-07-27T04:55:44Z,1.2,17744,2013-07-27
2013-07-27T04:56:14Z,1.2,17774,2013-07-27
2013-07-27T04:56:44Z,1.2,17804,2013-07-27
2013-07-27T04:57:14Z,1.2,17834,2013-07-27
2013-07-27T04:57:44Z,1.2,17864,2013-07-27
2013-07-27T04:58:14Z,1.2,17894,2013-07-27
2013-07-27T04:58:44Z,1.2,17924,2013-07-27
2013-07-27T04:59:14Z,1.2,17954,2013-07-27
2013-07-27T04:59:44Z,1.2,17984,2013-07-27
2013-07-27T05:00:14Z,1.2,18014,2013-07-27
2013-07-27T05:00:44Z,1.2,18044,2013-07-27
2013-07-27T05:01:14Z,1.2,18074,2013-07-27
2013-07-27T05:01:44Z,1.2,18104,2013-07-27
2013-07-27T05:02:14Z,1.2,18134,2013-07-27
2013-07-27T05:02:44Z,1.2,18164,2013-07-27
2013-07-27T05:03:14Z,1.2,18194,2013-07-27
2013-07-27T05:03:44Z,1.2,18224,2013-07-27
2013-07-27T05:04:14Z,1.2,18254,2013-07-27
2013-07-27T05:04:44Z,1.2,18284,2013-07-27
2013-07-27T05:05:14Z,1.2,18314,2013-07-27
2013-07-27T05:05:44Z,1.2,18344,2013-07-27
2013-07-27T05:06:14Z,1.2,18374,2013-07-27
2013-07-27T05:06:44Z,1.2,18404,2013-07-27
2013-07-27T05:07:14Z,1.2,18434,2013-07-27
2013-07-27T05:07:44Z,1.2,18464,2013-07-27
2013-07-27T05:08:14Z,1.2,18494,2013-07-27
2013-07-27T05:08:44Z,1.2,18524,2013-07-27
2013-07-27T05:09:14Z,1.2,18554,2013-07-27
2013-07-27T05:09:44Z,1.2,18584,2013-07-27
2013-07-27T05:10:14Z,1.2,18614,2013-07-27
2013-07-27T05:10:44Z,1.2,18644,2013-07-27
2013-07-27T05:11:14Z,1.2,18674,2013-07-27
2013-07-27T05:11:44Z,1.2,18704,2013-07-27
2013-07-27T05:12:14Z,1.2,18734,2013-07-27
2013-07-27T05:12:44Z,1.2,18764,2013-07-27
2013-07-27T05:13:14Z,1.2,18794,2013-07-27
2013-07-27T05:13:44Z,1.2,18824,2013-07-27
2013-07-27T05:14:14Z,1.2,18854,2013-07-27
2013-07-27T05:14:44Z,1.2,18884,2013-07-27
2013-07-27T05:15:14Z,1.2,18914,2013-07-27
2013-07-27T05:15:44Z,1.2,18944,2013-07-27
2013-07-27T05:16:14Z,1.2,18974,2013-07-27
2013-07-27T05:16:44Z,1.2,19004,2013-07-27
2013-07-27T05:17:14Z,1.2,19034,2013-07-27
2013-07-27T05:17:44Z,1.2,19064,2013-07-27
2013-07-27T05:18:14Z,1.2,19094,2013-07-27
2013-07-27T05:18:44Z,1.2,19124,2013-07-27
2013-07-27T05:19:14Z,1.2,19154,2013-07-27
2013-07-27T05:19:44Z,1.2,19184,2013-07-27
2013-07-27T05:20:14Z,1.2,19214,2013-07-27
2013-07-27T05:20:44Z,1.2,19244,2013-07-27
2013-07-27T05:21:14Z,1.2,19274,2013-07-27
2013-07-27T05:21:44Z,1.2,19304,2013-07-27
2013-07-27T05:22:14Z,1.2,19334,2013-07-27
2013-07-27T05:22:44Z,1.2,19364,2013-07-27
2013-07-27T05:23:14Z,1.2,19394,2013-07-27
2013-07-27T05:23:44Z,1.2,19424,2013-07-27
2013-07-27T05:24:14Z,1.2,19454,2013-07-27
2013-07-27T05:24:44Z,1.2,19484,2013-07-27
2013-07-27T05:25:14Z,1.2,19514,2013-07-27
2013-07-27T05:25:44Z,1.2,19544,2013-07-27
2013-07-27T05:26:14Z,1.2,19574,2013-07-27
2013-07-27T05:26:44Z,1.2,19604,2013-07-27
2013-07-27T05:27:14Z,1.2,19634,2013-07-27
2013-07-27T05:27:44Z,1.2,19664,2013-07-27
2013-07-27T05:28:14Z,1.2,19694,2013-07-27
2013-07-27T05:28:44Z,1.2,19724,2013-07-27
2013-07-27T05:29:14Z,1.2,19754,2013-07-27
2013-07-27T05:29:44Z,1.2,19784,2013-07-27
2013-07-27T05:30:14Z,1.2,19814,2013-07-27
2013-07-27T05:30:44Z,1.2,19844,2013-07-27
2013-07-27T05:31:14Z,1.2,19874,2013-07-27
2013-07-27T05:31:44Z,1.2,19904,2013-07-27
2013-07-27T05:32:14Z,1.2,19934,2013-07-27
2013-07-27T05:32:44Z,1.2,19964,2013-07-27
2013-07-27T05:33:14Z,1.2,19994,2013-07-27
2013-07-27T05:33:44Z,1.2,20024,2013-07-27
2013-07-27T05:34:14Z,1.2,20054,2013-07-27
2013-07-27T05:34:44Z,1.2,20084,2013-07-27
2013-07-27T05:35:14Z,1.2,20114,2013-07-27
2013-07-27T05:35:44Z,1.2,20144,2013-07-27
2013-07-27T05:36:14Z,1.2,20174,2013-07-27
2013-07-27T05:36:44Z,1.2,20204,2013-07-27
2013-07-27T05:37:14Z,1.2,20234,2013-07-27
2013-07-27T05:37:44Z,1.2,20264,2013-07-27
2013-07-27T05:38:14Z,1.2,20294,2013-07-27
2013-07-27T05:38:44Z,1.2,20324,2013-07-27
2013-07-27T05:39:14Z,1.2,20354,2013-07-27
2013-07-27T05:39:44Z,1.2,20384,2013-07-27
2013-07-27T05:40:14Z,1.2,20414,2013-07-27
2013-07-27T05:40:44Z,1.2,20444,2013-07-27
2013-07-27T05:41:14Z,1.2,20474,2013-07-27
2013-07-27T05:41:44Z,1.2,20504,2013-07-27
2013-07-27T05:42:14Z,1.2,20534,2013-07-27
2013-07-27T05:42:44Z,1.2,20564,2013-07-27
2013-07-27T05:43:14Z,1.2,20594,2013-07-27
2013-07-27T05:43:44Z,1.2,20624,2013-07-27
2013-07-27T05:44:14Z,1.2,20654,2013-07-27
2013-07-27T05:44:44Z,1.2,20684,2013-07-27
2013-07-27T05:45:14Z,1.2,20714,2013-07-27
2013-07-27T05:45:44Z,1.2,20744,2013-07-27
2013-07-27T05:46:14Z,1.2,20774,2013-07-27
2013-07-27T05:46:44Z,1.2,20804,2013-07-27
2013-07-27T05:47:14Z,1.2,20834,2013-07-27
2013-07-27T05:47:44Z,1.2,20864,2013-07-27
2013-07-27T05:48:14Z,1.2,20894,2013-07-27
2013-07-27T05:48:44Z,3.7,20924,2013-07-27
2013-07-27T05:49:14Z,3.7,20954,2013-07-27
2013-07-27T05:49:44Z,3.7,20984,2013-07-27
2013-07-27T05:50:14Z,3.7,21014,2013-07-27
2013-07-27T05:50:44Z,3.7,21044,2013-07-27
2013-07-27T05:51:14Z,3.7,21074,2013-07-27
2013-07-27T05:51:44Z,3.7,21104,2013-07-27
2013-07-27T05:52:14Z,3.7,21134,2013-07-27
2013-07-27T05:52:44Z,3.7,21164,2013-07-27
2013-07-27T05:53:14Z,6.2,21194,2013-07-27
2013-07-27T05:53:44Z,6.2,21224,2013-07-27
2013-07-27T05:54:14Z,6.2,21254,2013-07-27
2013-07-27T05:54:44Z,6.2,21284,2013-07-27
2013-07-27T05:55:14Z,6.2,21314,2013-07-27
2013-07-27T05:55:44Z,6.2,21344,2013-07-27
2013-07-27T05:56:14Z,6.2,21374,2013-07-27
2013-07-27T05:56:44Z,8.7,21404,2013-07-27
2013-07-27T05:57:14Z,8.7,21434,2013-07-27
2013-07-27T05:57:44Z,8.7,21464,2013-07-27
2013-07-27T05:58:14Z,8.7,21494,2013-07-27
2013-07-27T05:58:44Z,8.7,21524,2013-07-27
2013-07-27T05:59:14Z,11.2,21554,2013-07-27
2013-07-27T05:59:44Z,11.2,21584,2013-07-27
2013-07-27T06:00:14Z,11.2,21614,2013-07-27
2013-07-27T06:00:44Z,11.2,21644,2013-07-27
2013-07-27T06:01:14Z,11.2,21674,2013-07-27
2013-07-27T06:01:44Z,13.7,21704,2013-07-27
2013-07-27T06:02:14Z,13.7,21734,2013-07-27
2013-07-27T06:02:44Z,13.7,21764,2013-07-27
2013-07-27T06:03:14Z,16.2,21794,2013-07-27
2013-07-27T06:03:44Z,16.2,21824,2013-07-27
2013-07-27T06:04:14Z,16.2,21854,2013-07-27
2013-07-27T06:04:44Z,18.7,21884,2013-07-27
2013-07-27T06:05:14Z,18.7,21914,2013-07-27
2013-07-27T06:05:44Z,18.7,21944,2013-07-27
2013-07-27T06:06:14Z,21.2,21974,2013-07-27
2013-07-27T06:06:44Z,21.2,22004,2013-07-27
2013-07-27T06:07:14Z,21.2,22034,2013-07-27
2013-07-27T06:07:44Z,21.2,22064,2013-07-27
2013-07-27T06:08:14Z,23.7,22094,2013-07-27
2013-07-27T06:08:44Z,23.7,22124,2013-07-27
2013-07-27T06:09:14Z,23.7,22154,2013-07-27
2013-07-27T06:09:44Z,26.2,22184,2013-07-27
2013-07-27T06:10:14Z,26.2,22214,2013-07-27
2013-07-27T06:10:44Z,28.7,22244,2013-07-27
2013-07-27T06:11:14Z,28.7,22274,2013-07-27
2013-07-27T06:11:44Z,28.7,22304,2013-07-27
2013-07-27T06:12:14Z,31.2,22334,2013-07-27
2013-07-27T06:12:44Z,31.2,22364,2013-07-27
2013-07-27T06:13:14Z,31.2,22394,2013-07-27
2013-07-27T06:13:44Z,33.7,22424,2013-07-27
2013-07-27T06:14:14Z,33.7,22454,2013-07-27
2013-07-27T06:14:44Z,33.7,22484,2013-07-27
2013-07-27T06:15:14Z,36.2,22514,2013-07-27
2013-07-27T06:15:44Z,36.2,22544,2013-07-27
2013-07-27T06:16:14Z,36.2,22574,2013-07-27
2013-07-27T06:16:44Z,38.7,22604,2013-07-27
2013-07-27T06:17:14Z,38.7,22634,2013-07-27
2013-07-27T06:17:44Z,38.7,22664,2013-07-27
2013-07-27T06:18:14Z,41.2,22694,2013-07-27
2013-07-27T06:18:44Z,41.2,22724,2013-07-27
2013-07-27T06:19:14Z,43.7,22754,2013-07-27
2013-07-27T06:19:44Z,43.7,22784,2013-07-27
2013-07-27T06:20:14Z,46.2,22814,2013-07-27
2013-07-27T06:20:44Z,46.2,22844,2013-07-27
2013-07-27T06:21:14Z,48.7,22874,2013-07-27
2013-07-27T06:21:44Z,48.7,22904,2013-07-27
2013-07-27T06:22:14Z,51.2,22934,2013-07-27
2013-07-27T06:22:44Z,51.2,22964,2013-07-27
2013-07-27T06:23:14Z,53.7,22994,2013-07-27
2013-07-27T06:23:44Z,56.2,23024,2013-07-27
2013-07-27T06:24:14Z,56.2,23054,2013-07-27
2013-07-27T06:24:44Z,56.2,23084,2013-07-27
2013-07-27T06:25:14Z,58.7,23114,2013-07-27
2013-07-27T06:25:44Z,61.2,23144,2013-07-27
2013-07-27T06:26:14Z,63.7,23174,2013-07-27
2013-07-27T06:26:44Z,68.7,23204,2013-07-27
2013-07-27T06:27:14Z,71.2,23234,2013-07-27
2013-07-27T06:27:44Z,73.7,23264,2013-07-27
2013-07-27T06:28:14Z,76.2,23294,2013-07-27
2013-07-27T06:28:44Z,81.2,23324,2013-07-27
2013-07-27T06:29:14Z,83.7,23354,2013-07-27
2013-07-27T06:29:44Z,86.2,23384,2013-07-27
2013-07-27T06:30:14Z,88.7,23414,2013-07-27
2013-07-27T06:30:44Z,91.2,23444,2013-07-27
2013-07-27T06:31:14Z,91.2,23474,2013-07-27
2013-07-27T06:31:44Z,96.2,23504,2013-07-27
2013-07-27T06:32:14Z,98.7,23534,2013-07-27
2013-07-27T06:32:44Z,101.2,23564,2013-07-27
2013-07-27T06:33:14Z,103.7,23594,2013-07-27
2013-07-27T06:33:44Z,106.2,23624,2013-07-27
2013-07-27T06:34:14Z,108.7,23654,2013-07-27
2013-07-27T06:34:44Z,111.2,23684,2013-07-27
2013-07-27T06:35:14Z,113.7,23714,2013-07-27
2013-07-27T06:35:44Z,113.7,23744,2013-07-27
2013-07-27T06:36:14Z,116.2,23774,2013-07-27
2013-07-27T06:36:44Z,113.7,23804,2013-07-27
2013-07-27T06:37:14Z,113.7,23834,2013-07-27
2013-07-27T06:37:44Z,91.2,23864,2013-07-27
2013-07-27T06:38:14Z,91.2,23894,2013-07-27
2013-07-27T06:38:44Z,56.2,23924,2013-07-27
2013-07-27T06:39:14Z,43.7,23954,2013-07-27
2013-07-27T06:39:44Z,118.7,23984,2013-07-27
2013-07-27T06:40:14Z,113.7,24014,2013-07-27
2013-07-27T06:40:44Z,131.2,24044,2013-07-27
2013-07-27T06:41:14Z,133.7,24074,2013-07-27
2013-07-27T06:41:44Z,141.2,24104,2013-07-27
2013-07-27T06:42:14Z,146.2,24134,2013-07-27
2013-07-27T06:42:44Z,151.2,24164,2013-07-27
2013-07-27T06:43:14Z,153.7,24194,2013-07-27
2013-07-27T06:43:44Z,156.2,24224,2013-07-27
2013-07-27T06:44:14Z,158.7,24254,2013-07-27
2013-07-27T06:44:44Z,161.2,24284,2013-07-27
2013-07-27T06:45:14Z,163.7,24314,2013-07-27
2013-07-27T06:45:44Z,166.2,24344,2013-07-27
2013-07-27T06:46:14Z,168.7,24374,2013-07-27
2013-07-27T06:46:44Z,171.2,24404,2013-07-27
2013-07-27T06:47:14Z,173.7,24434,2013-07-27
2013-07-27T06:47:44Z,176.2,24464,2013-07-27
2013-07-27T06:48:14Z,178.7,24494,2013-07-27
2013-07-27T06:48:44Z,181.2,24524,2013-07-27
2013-07-27T06:49:14Z,183.7,24554,2013-07-27
2013-07-27T06:49:44Z,188.7,24584,2013-07-27
2013-07-27T06:50:14Z,191.2,24614,2013-07-27
2013-07-27T06:50:44Z,193.7,24644,2013-07-27
2013-07-27T06:51:14Z,196.2,24674,2013-07-27
2013-07-27T06:51:44Z,196.2,24704,2013-07-27
2013-07-27T06:52:14Z,198.7,24734,2013-07-27
2013-07-27T06:52:44Z,203.7,24764,2013-07-27
2013-07-27T06:53:14Z,203.7,24794,2013-07-27
2013-07-27T06:53:44Z,206.2,24824,2013-07-27
2013-07-27T06:54:14Z,208.7,24854,2013-07-27
2013-07-27T06:54:44Z,211.2,24884,2013-07-27
2013-07-27T06:55:14Z,216.2,24914,2013-07-27
2013-07-27T06:55:44Z,218.7,24944,2013-07-27
2013-07-27T06:56:14Z,223.7,24974,2013-07-27
2013-07-27T06:56:44Z,226.2,25004,2013-07-27
2013-07-27T06:57:14Z,228.7,25034,2013-07-27
2013-07-27T06:57:44Z,233.7,25064,2013-07-27
2013-07-27T06:58:14Z,236.2,25094,2013-07-27
2013-07-27T06:58:44Z,238.7,25124,2013-07-27
2013-07-27T06:59:14Z,241.2,25154,2013-07-27
2013-07-27T06:59:44Z,243.7,25184,2013-07-27
2013-07-27T07:00:14Z,248.7,25214,2013-07-27
2013-07-27T07:00:44Z,251.2,25244,2013-07-27
2013-07-27T07:01:14Z,256.2,25274,2013-07-27
2013-07-27T07:01:44Z,256.2,25304,2013-07-27
2013-07-27T07:02:14Z,261.2,25334,2013-07-27
2013-07-27T07:02:44Z,263.7,25364,2013-07-27
2013-07-27T07:03:14Z,268.7,25394,2013-07-27
2013-07-27T07:03:44Z,271.2,25424,2013-07-27
2013-07-27T07:04:14Z,273.7,25454,2013-07-27
2013-07-27T07:04:44Z,278.7,25484,2013-07-27
2013-07-27T07:05:14Z,281.2,25514,2013-07-27
2013-07-27T07:05:44Z,283.7,25544,2013-07-27
2013-07-27T07:06:14Z,286.2,25574,2013-07-27
2013-07-27T07:06:44Z,291.2,25604,2013-07-27
2013-07-27T07:07:14Z,293.7,25634,2013-07-27
2013-07-27T07:07:44Z,296.2,25664,2013-07-27
2013-07-27T07:08:14Z,301.2,25694,2013-07-27
2013-07-27T07:08:44Z,301.2,25724,2013-07-27
2013-07-27T07:09:14Z,306.2,25754,2013-07-27
2013-07-27T07:09:44Z,308.7,25784,2013-07-27
2013-07-27T07:10:14Z,311.2,25814,2013-07-27
2013-07-27T07:10:44Z,313.7,25844,2013-07-27
2013-07-27T07:11:14Z,318.7,25874,2013-07-27
2013-07-27T07:11:44Z,323.7,25904,2013-07-27
2013-07-27T07:12:14Z,326.2,25934,2013-07-27
2013-07-27T07:12:44Z,328.7,25964,2013-07-27
2013-07-27T07:13:14Z,331.2,25994,2013-07-27
2013-07-27T07:13:44Z,333.7,26024,2013-07-27
2013-07-27T07:14:14Z,338.7,26054,2013-07-27
2013-07-27T07:14:44Z,341.2,26084,2013-07-27
2013-07-27T07:15:14Z,343.7,26114,2013-07-27
2013-07-27T07:15:44Z,346.2,26144,2013-07-27
2013-07-27T07:16:14Z,348.7,26174,2013-07-27
2013-07-27T07:16:44Z,351.2,26204,2013-07-27
2013-07-27T07:17:14Z,356.2,26234,2013-07-27
2013-07-27T07:17:44Z,358.7,26264,2013-07-27
2013-07-27T07:18:14Z,363.7,26294,2013-07-27
2013-07-27T07:18:44Z,363.7,26324,2013-07-27
2013-07-27T07:19:14Z,368.7,26354,2013-07-27
2013-07-27T07:19:44Z,371.2,26384,2013-07-27
2013-07-27T07:20:14Z,376.2,26414,2013-07-27
2013-07-27T07:20:44Z,378.7,26444,2013-07-27
2013-07-27T07:21:14Z,381.2,26474,2013-07-27
2013-07-27T07:21:44Z,383.7,26504,2013-07-27
2013-07-27T07:22:14Z,386.2,26534,2013-07-27
2013-07-27T07:22:44Z,391.2,26564,2013-07-27
2013-07-27T07:23:14Z,393.7,26594,2013-07-27
2013-07-27T07:23:44Z,396.2,26624,2013-07-27
2013-07-27T07:24:14Z,398.7,26654,2013-07-27
2013-07-27T07:24:44Z,403.7,26684,2013-07-27
2013-07-27T07:25:14Z,406.2,26714,2013-07-27
2013-07-27T07:25:44Z,408.7,26744,2013-07-27
2013-07-27T07:26:14Z,413.7,26774,2013-07-27
2013-07-27T07:26:44Z,416.2,26804,2013-07-27
2013-07-27T07:27:14Z,418.7,26834,2013-07-27
2013-07-27T07:27:44Z,421.2,26864,2013-07-27
2013-07-27T07:28:14Z,423.7,26894,2013-07-27
2013-07-27T07:28:44Z,426.2,26924,2013-07-27
2013-07-27T07:29:14Z,431.2,26954,2013-07-27
2013-07-27T07:29:44Z,433.7,26984,2013-07-27
2013-07-27T07:30:14Z,436.2,27014,2013-07-27
2013-07-27T07:30:44Z,438.7,27044,2013-07-27
2013-07-27T07:31:14Z,443.7,27074,2013-07-27
2013-07-27T07:31:44Z,446.2,27104,2013-07-27
2013-07-27T07:32:14Z,451.2,27134,2013-07-27
2013-07-27T07:32:44Z,453.7,27164,2013-07-27
2013-07-27T07:33:14Z,458.7,27194,2013-07-27
2013-07-27T07:33:44Z,461.2,27224,2013-07-27
2013-07-27T07:34:14Z,463.7,27254,2013-07-27
2013-07-27T07:34:44Z,466.2,27284,2013-07-27
2013-07-27T07:35:14Z,471.2,27314,2013-07-27
2013-07-27T07:35:44Z,473.7,27344,2013-07-27
2013-07-27T07:36:14Z,476.2,27374,2013-07-27
2013-07-27T07:36:44Z,478.7,27404,2013-07-27
2013-07-27T07:37:14Z,483.7,27434,2013-07-27
2013-07-27T07:37:44Z,486.2,27464,2013-07-27
2013-07-27T07:38:14Z,488.7,27494,2013-07-27
2013-07-27T07:38:44Z,491.2,27524,2013-07-27
2013-07-27T07:39:14Z,493.7,27554,2013-07-27
2013-07-27T07:39:44Z,496.2,27584,2013-07-27
2013-07-27T07:40:14Z,501.2,27614,2013-07-27
2013-07-27T07:40:44Z,503.7,27644,2013-07-27
2013-07-27T07:41:14Z,506.2,27674,2013-07-27
2013-07-27T07:41:44Z,511.2,27704,2013-07-27
2013-07-27T07:42:14Z,516.2,27734,2013-07-27
2013-07-27T07:42:44Z,518.7,27764,2013-07-27
2013-07-27T07:43:14Z,523.7,27794,2013-07-27
2013-07-27T07:43:44Z,526.2,27824,2013-07-27
2013-07-27T07:44:14Z,528.7,27854,2013-07-27
2013-07-27T07:44:44Z,531.2,27884,2013-07-27
2013-07-27T07:45:14Z,533.7,27914,2013-07-27
2013-07-27T07:45:44Z,538.7,27944,2013-07-27
2013-07-27T07:46:14Z,541.2,27974,2013-07-27
2013-07-27T07:46:44Z,546.2,28004,2013-07-27
2013-07-27T07:47:14Z,551.2,28034,2013-07-27
2013-07-27T07:47:44Z,553.7,28064,2013-07-27
2013-07-27T07:48:14Z,556.2,28094,2013-07-27
2013-07-27T07:48:44Z,558.7,28124,2013-07-27
2013-07-27T07:49:14Z,563.7,28154,2013-07-27
2013-07-27T07:49:44Z,566.2,28184,2013-07-27
2013-07-27T07:50:14Z,571.2,28214,2013-07-27
2013-07-27T07:50:44Z,573.7,28244,2013-07-27
2013-07-27T07:51:14Z,576.2,28274,2013-07-27
2013-07-27T07:51:44Z,578.7,28304,2013-07-27
2013-07-27T07:52:14Z,583.7,28334,2013-07-27
2013-07-27T07:52:44Z,586.2,28364,2013-07-27
2013-07-27T07:53:14Z,591.2,28394,2013-07-27
2013-07-27T07:53:44Z,593.7,28424,2013-07-27
2013-07-27T07:54:14Z,596.2,28454,2013-07-27
2013-07-27T07:54:44Z,601.2,28484,2013-07-27
2013-07-27T07:55:14Z,603.7,28514,2013-07-27
2013-07-27T07:55:44Z,608.7,28544,2013-07-27
2013-07-27T07:56:14Z,611.2,28574,2013-07-27
2013-07-27T07:56:44Z,613.7,28604,2013-07-27
2013-07-27T07:57:14Z,618.7,28634,2013-07-27
2013-07-27T07:57:44Z,621.2,28664,2013-07-27
2013-07-27T07:58:14Z,623.7,28694,2013-07-27
2013-07-27T07:58:44Z,626.2,28724,2013-07-27
2013-07-27T07:59:14Z,631.2,28754,2013-07-27
2013-07-27T07:59:44Z,633.7,28784,2013-07-27
2013-07-27T08:00:14Z,636.2,28814,2013-07-27
2013-07-27T08:00:44Z,638.7,28844,2013-07-27
2013-07-27T08:01:14Z,643.7,28874,2013-07-27
2013-07-27T08:01:44Z,646.2,28904,2013-07-27
2013-07-27T08:02:14Z,648.7,28934,2013-07-27
2013-07-27T08:02:44Z,651.2,28964,2013-07-27
2013-07-27T08:03:14Z,653.7,28994,2013-07-27
2013-07-27T08:03:44Z,661.2,29024,2013-07-27
2013-07-27T08:04:14Z,663.7,29054,2013-07-27
2013-07-27T08:04:44Z,666.2,29084,2013-07-27
2013-07-27T08:05:14Z,668.7,29114,2013-07-27
2013-07-27T08:05:44Z,673.7,29144,2013-07-27
2013-07-27T08:06:14Z,676.2,29174,2013-07-27
2013-07-27T08:06:44Z,681.2,29204,2013-07-27
2013-07-27T08:07:14Z,686.2,29234,2013-07-27
2013-07-27T08:07:44Z,686.2,29264,2013-07-27
2013-07-27T08:08:14Z,691.2,29294,2013-07-27
2013-07-27T08:08:44Z,693.7,29324,2013-07-27
2013-07-27T08:09:14Z,693.7,29354,2013-07-27
2013-07-27T08:09:44Z,698.7,29384,2013-07-27
2013-07-27T08:10:14Z,701.2,29414,2013-07-27
2013-07-27T08:10:44Z,706.2,29444,2013-07-27
2013-07-27T08:11:14Z,711.2,29474,2013-07-27
2013-07-27T08:11:44Z,716.2,29504,2013-07-27
2013-07-27T08:12:14Z,718.7,29534,2013-07-27
2013-07-27T08:12:44Z,718.7,29564,2013-07-27
2013-07-27T08:13:14Z,721.2,29594,2013-07-27
2013-07-27T08:13:44Z,726.2,29624,2013-07-27
2013-07-27T08:14:14Z,731.2,29654,2013-07-27
2013-07-27T08:14:44Z,736.2,29684,2013-07-27
2013-07-27T08:15:14Z,738.7,29714,2013-07-27
2013-07-27T08:15:44Z,738.7,29744,2013-07-27
2013-07-27T08:16:14Z,746.2,29774,2013-07-27
2013-07-27T08:16:44Z,748.7,29804,2013-07-27
2013-07-27T08:17:14Z,751.2,29834,2013-07-27
2013-07-27T08:17:44Z,753.7,29864,2013-07-27
2013-07-27T08:18:14Z,758.7,29894,2013-07-27
2013-07-27T08:18:44Z,761.2,29924,2013-07-27
2013-07-27T08:19:14Z,766.2,29954,2013-07-27
2013-07-27T08:19:44Z,768.7,29984,2013-07-27
2013-07-27T08:20:14Z,771.2,30014,2013-07-27
2013-07-27T08:20:44Z,773.7,30044,2013-07-27
2013-07-27T08:21:14Z,778.7,30074,2013-07-27
2013-07-27T08:21:44Z,778.7,30104,2013-07-27
2013-07-27T08:22:14Z,783.7,30134,2013-07-27
2013-07-27T08:22:44Z,786.2,30164,2013-07-27
2013-07-27T08:23:14Z,791.2,30194,2013-07-27
2013-07-27T08:23:44Z,793.7,30224,2013-07-27
2013-07-27T08:24:14Z,796.2,30254,2013-07-27
2013-07-27T08:24:44Z,801.2,30284,2013-07-27
2013-07-27T08:25:14Z,801.2,30314,2013-07-27
2013-07-27T08:25:44Z,803.7,30344,2013-07-27
2013-07-27T08:26:14Z,808.7,30374,2013-07-27
2013-07-27T08:26:44Z,813.7,30404,2013-07-27
2013-07-27T08:27:14Z,818.7,30434,2013-07-27
2013-07-27T08:27:44Z,823.7,30464,2013-07-27
2013-07-27T08:28:14Z,826.2,30494,2013-07-27
2013-07-27T08:28:44Z,828.7,30524,2013-07-27
2013-07-27T08:29:14Z,831.2,30554,2013-07-27
2013-07-27T08:29:44Z,833.7,30584,2013-07-27
2013-07-27T08:30:14Z,836.2,30614,2013-07-27
2013-07-27T08:30:44Z,841.2,30644,2013-07-27
2013-07-27T08:31:14Z,843.7,30674,2013-07-27
2013-07-27T08:31:44Z,848.7,30704,2013-07-27
2013-07-27T08:32:14Z,846.2,30734,2013-07-27
2013-07-27T08:32:44Z,853.7,30764,2013-07-27
2013-07-27T08:33:14Z,856.2,30794,2013-07-27
2013-07-27T08:33:44Z,858.7,30824,2013-07-27
2013-07-27T08:34:14Z,858.7,30854,2013-07-27
2013-07-27T08:34:44Z,863.7,30884,2013-07-27
2013-07-27T08:35:14Z,871.2,30914,2013-07-27
2013-07-27T08:35:44Z,873.7,30944,2013-07-27
2013-07-27T08:36:14Z,878.7,30974,2013-07-27
2013-07-27T08:36:44Z,881.2,31004,2013-07-27
2013-07-27T08:37:14Z,883.7,31034,2013-07-27
2013-07-27T08:37:44Z,886.2,31064,2013-07-27
2013-07-27T08:38:14Z,891.2,31094,2013-07-27
